ID,קישור לאתר,שם,סוג,מספר,מספר פרטי,מספר פרטי טקסט,כנסת,סטטוס,סטטוס חיצוני,קוד סיבת עצירה,סיבת עצירה,רציפות,קטגוריה של הוועדה,ועדה מטפלת,יוזם ראשון,מגדר יוזם ראשון,קוד סיעה אחרונה יוזם ראשון,סיעה אחרונה יוזם ראשון,יוזמים,מצטרפים,הוסרו,פטור ק0,הנחה ק0,דיון ק0,הצבעה ק0,פטור ק1,הנחה ק1,דיון ק1,הצבעה ק1,פטור ק2,הנחה ק2,דיון ק2,הצבעה ק2,פטור ק3,הנחה ק3,דיון ק3,הצבעה ק3,פרסום,תחילה,תום תוקף,סדרת פרסום,מספר חוברת,מספר עמוד
2196023,לאתר,"הצעת חוק לתיקון פקודת בתי הסוהר (תוכניות שיקום בערבית ומידע בשפה הערבית), התשפ""ג-2023",פרטית,NULL,24,פ/24/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,גלעד קריב,זכר,1100,העבודה,גלעד קריב,NULL,NULL,NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196025,לאתר,"הצעת חוק לתיקון פקודת התעבורה (הקמת מערך מידע וניתוח נתונים לשיפור התחבורה הציבורית), התשפ""ג-2022",פרטית,NULL,1025,פ/1025/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יעקב אשר,זכר,1101,יהדות התורה,"יעקב אשר, משה גפני",NULL,"אורי מקלב (מינוי לתפקיד סגן שר בממשלה, הסרה מרשימת המציעים )",NULL,26/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196026,לאתר,"הצעת חוק סל הקליטה (תיקון - זכאות יוצאים לשאלה), התשפ""ג-2022",פרטית,NULL,31,פ/31/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,גלעד קריב,זכר,1100,העבודה,גלעד קריב,NULL,NULL,NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196027,לאתר,"הצעת חוק לתיקון פקודת בתי הסוהר (מתן הודעה בכתב לאסיר ולנפגעי עבירה בדבר מועד שחרור מנהלי והכנת תכנית שיקום), התשפ""ג-2022",פרטית,NULL,23,פ/23/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,מיכל מרים וולדיגר,נקבה,1105,הציונות הדתית,"מיכל מרים וולדיגר, לימור סון הר מלך",NULL,"מיכל מרים וולדיגר (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם אחר )",NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196028,לאתר,"הצעת חוק הגנת הצרכן (תיקון - החלת חובת הודעה על סיום עסקה מתמשכת על תאגידים בנקאיים ופיננסיים), התשפ""ג-2022",פרטית,NULL,447,פ/447/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יוסף טייב,זכר,1095,"ש""ס",יוסף טייב,NULL,"יעקב מרגי (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים ), משה אבוטבול (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם השני ), מיכאל מלכיאלי (מינוי לתפקיד שר בממשלה, העברה ליוזם השני ), משה ארבל (מינוי לתפקיד סגן שר בממשלה, הסרה מרשימת המציעים ), אוריאל בוסו (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים ), אברהם בצלאל (התפטרות ח""כ מהכנסת, הסרה מרשימת המציעים )",NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196029,לאתר,"הצעת חוק הטבות לניצולי שואה (תיקון - זכאות למענק הטבות שנתי לבן זוג של ניצול שואה שנפטר), התשפ""ג-2022",פרטית,NULL,366,פ/366/25,25,177,נעצרה,2505,"הסרה מסד""י בד. מוקדם",NULL,NULL,NULL,יבגני סובה,זכר,1104,ישראל ביתנו,"יבגני סובה, יוליה מלינובסקי, שרון ניר",NULL,NULL,NULL,19/12/2022,03/12/2025,03/12/2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196030,לאתר,"הצעת חוק התובע הכללי, התשפ""ג-2022",פרטית,NULL,876,פ/876/25,25,177,נעצרה,3013,"חה""כ המציע מונה לתפקיד בממשלה",NULL,NULL,NULL,מכלוף מיקי זוהר,זכר,1096,הליכוד,מכלוף מיקי זוהר,NULL,NULL,NULL,26/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196031,לאתר,"הצעת חוק איסור הונאה בכשרות (תיקון - מתן תעודת הכשר על ידי רב מקומי), התשפ""ג-2023",פרטית,NULL,3395,פ/3395/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,משה טור פז,זכר,1102,יש עתיד,"משה טור פז, יאיר לפיד",NULL,NULL,NULL,29/05/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196032,לאתר,"הצעת חוק שירותי הדת היהודיים (תיקון - קציבת כהונת רב עיר), התשפ""ג-2022",פרטית,NULL,486,פ/486/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יוליה מלינובסקי,נקבה,1104,ישראל ביתנו,"יוליה מלינובסקי, יבגני סובה, שרון ניר",NULL,NULL,NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196033,לאתר,"הצעת חוק חניה לנכים (תיקון - החלטה בבקשה לתג נכה), התשפ""ג-2022",פרטית,NULL,29,פ/29/25,25,177,נעצרה,3013,"חה""כ המציע מונה לתפקיד בממשלה",NULL,NULL,NULL,אוריאל בוסו,זכר,1095,"ש""ס",אוריאל בוסו,NULL,"מיכאל מלכיאלי (מינוי לתפקיד שר בממשלה, העברה ליוזם השני )",NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196034,לאתר,"הצעת חוק האזרחות (תיקון - אזרחות לצאצא אזרח ישראלי המתגורר מחוץ לישראל), התשפ""ג-2023",פרטית,NULL,1694,פ/1694/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ישראל אייכלר,זכר,1101,יהדות התורה,ישראל אייכלר,NULL,NULL,NULL,16/01/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196035,לאתר,"הצעת חוק תובענות ייצוגיות (תיקון - תובענה ייצוגית בשל פגיעה בפרטיות), התשפ""ג-2022",פרטית,NULL,33,פ/33/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,גלעד קריב,זכר,1100,העבודה,גלעד קריב,NULL,NULL,NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196036,לאתר,"הצעת חוק מס ערך מוסף (תיקון - עידוד פתיחת עסקים חדשים), התשפ""ג-2022",פרטית,NULL,35,פ/35/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,רון כץ,זכר,1102,יש עתיד,רון כץ,NULL,NULL,NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196038,לאתר,"הצעת חוק העונשין (תיקון - החמרת ענישה על תקיפת קטין או חסר ישע), התשפ""ג-2022",פרטית,NULL,38,פ/38/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,רון כץ,זכר,1102,יש עתיד,רון כץ,NULL,NULL,NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196039,לאתר,"הצעת חוק צער בעלי חיים (הגנה על בעלי חיים) (תיקון - ענישה מזערית), התשפ""ג-2022",פרטית,NULL,402,פ/402/25,25,177,נעצרה,3013,"חה""כ המציע מונה לתפקיד בממשלה",NULL,NULL,NULL,מכלוף מיקי זוהר,זכר,1096,הליכוד,מכלוף מיקי זוהר,NULL,NULL,NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196040,לאתר,"הצעת חוק העונשין (תיקון - פיצויים לזכאי במשפט חוזר ובערעור בבית המשפט העליון), התשפ""ג-2022",פרטית,NULL,147,פ/147/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יוליה מלינובסקי,נקבה,1104,ישראל ביתנו,"יוליה מלינובסקי, יבגני סובה, שרון ניר",NULL,NULL,NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196041,לאתר,"הצעת חוק יישובים ושכונות בהליכי הסדרה, התשפ""ג-2022",פרטית,NULL,1030,פ/1030/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,אריאל קלנר,זכר,1096,הליכוד,אריאל קלנר,NULL,"מכלוף מיקי זוהר (מינוי לתפקיד שר בממשלה, העברה ליוזם אחר )",NULL,26/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196042,לאתר,"הצעת חוק דמי מחלה (היעדרות בשל מחלת ילד) (תיקון - מחלת תינוק), התשפ""ג-2022",פרטית,NULL,292,פ/292/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יוסף טייב,זכר,1095,"ש""ס","יוסף טייב, עופר כסיף",NULL,"יעקב מרגי (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים ), משה אבוטבול (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם השני ), מיכאל מלכיאלי (מינוי לתפקיד שר בממשלה, העברה ליוזם השני ), משה ארבל (מינוי לתפקיד סגן שר בממשלה, הסרה מרשימת המציעים ), אוריאל בוסו (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים ), אברהם בצלאל (התפטרות ח""כ מהכנסת, הסרה מרשימת המציעים )",NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196043,לאתר,"הצעת חוק לימוד חובה (תיקון - חובת לימודי ליבה), התשפ""ג-2022",פרטית,NULL,522,פ/522/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יבגני סובה,זכר,1104,ישראל ביתנו,"יבגני סובה, יוליה מלינובסקי, שרון ניר",NULL,NULL,NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196044,לאתר,"הצעת חוק הגנת הצרכן (תיקון - פריסת תשלומים בעסקה מתמשכת), התשפ""ג-2023",פרטית,NULL,1618,פ/1618/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ישראל אייכלר,זכר,1101,יהדות התורה,ישראל אייכלר,NULL,NULL,NULL,16/01/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196045,לאתר,"הצעת חוק הרבנות הראשית לישראל (תיקון - ייצוג הציבור באסיפה הבוחרת), התשפ""ג-2022",פרטית,NULL,531,פ/531/25,25,177,נעצרה,2505,"הסרה מסד""י בד. מוקדם",NULL,NULL,NULL,משה טור פז,זכר,1102,יש עתיד,משה טור פז,NULL,NULL,NULL,19/12/2022,12/07/2023,12/07/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196046,לאתר,"הצעת חוק תמיכה בביטחון תזונתי אצל תינוקות, התשפ""ג-2022",פרטית,NULL,25,פ/25/25,25,177,נעצרה,2505,"הסרה מסד""י בד. מוקדם",NULL,NULL,NULL,גלעד קריב,זכר,1100,העבודה,גלעד קריב,NULL,NULL,NULL,12/12/2022,29/01/2025,29/01/2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196047,לאתר,"הצעת חוק יישום תכנית ההתנתקות (תיקון - ביטול סעיפי הפינוי ושינוי שם החוק), התשפ""ג-2022",פרטית,NULL,70,פ/70/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,אריאל קלנר,זכר,1096,הליכוד,אריאל קלנר,NULL,"מכלוף מיקי זוהר (מינוי לתפקיד שר בממשלה, העברה ליוזם אחר )",NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196048,לאתר,"הצעת חוק העונשין (תיקון - החמרת הענישה בשל תקיפה בכביש), התשפ""ג-2022",פרטית,NULL,759,פ/759/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,רון כץ,זכר,1102,יש עתיד,רון כץ,NULL,NULL,NULL,26/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196049,לאתר,"הצעת חוק לתיקון פקודת בתי הסוהר (שלילת זכאות למימון שירותי בריאות משפרי איכות חיים לאסיר ביטחוני), התשפ""ג-2022",פרטית,NULL,37,פ/37/25,25,108,הכנה לקריאה ראשונה,NULL,NULL,NULL,ביטחון לאומי,הוועדה לביטחון לאומי,מיכל מרים וולדיגר,נקבה,1105,הציונות הדתית,"מיכל מרים וולדיגר, צביקה פוגל",NULL,"מיכל מרים וולדיגר (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם אחר )",NULL,12/12/2022,22/02/2023,22/02/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196051,לאתר,"הצעת חוק לתיקון פקודת המשטרה (הוראות בדבר פיזור אסיפה או תהלוכה), התשפ""ג-2022",פרטית,NULL,448,פ/448/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יוסף טייב,זכר,1095,"ש""ס","יוסף טייב, עופר כסיף",NULL,"יעקב מרגי (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים ), משה אבוטבול (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם השני ), מיכאל מלכיאלי (מינוי לתפקיד שר בממשלה, העברה ליוזם השני ), משה ארבל (מינוי לתפקיד סגן שר בממשלה, הסרה מרשימת המציעים ), אוריאל בוסו (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים ), אברהם בצלאל (התפטרות ח""כ מהכנסת, הסרה מרשימת המציעים )",NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196053,לאתר,"הצעת חוק צער בעלי חיים (הגנה על בעלי חיים) (תיקון - קביעת עונש מינימום בגין התעללות בבעלי חיים), התשפ""ג-2022",פרטית,NULL,140,פ/140/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יוליה מלינובסקי,נקבה,1104,ישראל ביתנו,"יוליה מלינובסקי, יבגני סובה, שרון ניר",NULL,NULL,NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196054,לאתר,"הצעת חוק הסיוע המשפטי (תיקון - סיוע משפטי לנפגעי עבירות), התשפ""ג-2022",פרטית,NULL,344,פ/344/25,25,122,מוזגה עם הצעת חוק אחרת,NULL,NULL,NULL,"חוקה, חוק ומשפט","ועדת החוקה, חוק ומשפט",עאידה תומא סלימאן,נקבה,1103,"חד""ש-תע""ל",עאידה תומא סלימאן,NULL,NULL,NULL,19/12/2022,03/07/2024,03/07/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196055,לאתר,"הצעת חוק מניעת אלימות במשפחה (תיקון - הגדרת אלימות במשפחה), התשפ""ג-2022",פרטית,NULL,509,פ/509/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,גלעד קריב,זכר,1100,העבודה,גלעד קריב,NULL,NULL,NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196056,לאתר,"הצעת חוק שירות אזרחי (תיקון - הארכת גיל הזכאות של נכה נפש לשרת במסגרת שירות לאומי או התנדבות קהילתית), התשפ""ג-2022",פרטית,NULL,43,פ/43/25,25,122,מוזגה עם הצעת חוק אחרת,NULL,NULL,NULL,עבודה ורווחה,ועדת העבודה והרווחה,מיכל מרים וולדיגר,נקבה,1105,הציונות הדתית,"מיכל מרים וולדיגר, אוהד טל",NULL,"מיכל מרים וולדיגר (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם אחר )",NULL,12/12/2022,19/02/2025,19/02/2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196058,לאתר,"הצעת חוק שירות ביטחון (תיקון - ביטול גיוס חובה), התשפ""ג-2023",פרטית,NULL,1554,פ/1554/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ישראל אייכלר,זכר,1101,יהדות התורה,ישראל אייכלר,NULL,NULL,NULL,16/01/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196060,לאתר,"הצעת חוק התכנון והבנייה (תיקון - מכירה ישירה של תוצרת חקלאית), התשפ""ג-2022",פרטית,NULL,879,פ/879/25,25,177,נעצרה,3013,"חה""כ המציע מונה לתפקיד בממשלה",NULL,NULL,NULL,מכלוף מיקי זוהר,זכר,1096,הליכוד,מכלוף מיקי זוהר,NULL,NULL,NULL,26/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196061,לאתר,"הצעת חוק תאגידי מים וביוב (תיקון - הקמת ועדת הנחות), התשפ""ג-2022",פרטית,NULL,32,פ/32/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יעקב אשר,זכר,1101,יהדות התורה,"יעקב אשר, משה גפני",NULL,"אורי מקלב (מינוי לתפקיד סגן שר בממשלה, הסרה מרשימת המציעים )",NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196062,לאתר,"הצעת חוק מס ערך מוסף (תיקון - פטור בעת קניית דירה ראשונה לזוגות צעירים בכל הארץ), התשפ""ג-2022",פרטית,NULL,36,פ/36/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,רון כץ,זכר,1102,יש עתיד,רון כץ,NULL,NULL,NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196064,לאתר,"הצעת חוק רישוי סוכני אונייה, התשפ""ג-2022",פרטית,NULL,975,פ/975/25,25,177,נעצרה,3013,"חה""כ המציע מונה לתפקיד בממשלה",NULL,NULL,NULL,מכלוף מיקי זוהר,זכר,1096,הליכוד,מכלוף מיקי זוהר,NULL,NULL,NULL,26/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
