ID,קישור,Session Date,Vote Date Time,Session ID,Item ID,Ordinal,Vote Method ID,Vote Method Desc,Vote Status Code,Vote Status Desc,Vote Title,Vote Subject,Is No Confidence In Gov,Last Updated Date,For Option ID,For Option Desc,Against Option ID,Against Option Desc
43284,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43284"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 12:48:00,2229215,2200287,2,1,אלקטרונית,7,מפורסם,"הצעת חוק העונשין (תיקון - קביעת עונש מינימום לעבירות יידוי אבנים), התשפ""ג-2023",NULL,0,2025-03-13 09:58:13,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43286,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43286"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 12:50:00,2229215,2204871,3,1,אלקטרונית,7,מפורסם,"הצעת חוק העונשין (תיקון - קביעת עונש מינימום לעבירות יידוי אבנים), התשפ""ג-2023",NULL,0,2025-03-13 09:57:44.140000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43285,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43285"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 12:50:00,2229215,2207077,4,1,אלקטרונית,7,מפורסם,"הצעת חוק העונשין (תיקון - קביעת עונש מינימום לעבירות יידוי אבנים), התשפ""ג-2023",NULL,0,2025-03-13 09:58:51.717000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43288,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43288"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 13:13:00,2229215,2217123,5,1,אלקטרונית,7,מפורסם,"הצעת חוק למניעת חרם חברתי בבתי ספר, התשפ""ד-2024",NULL,0,2025-03-13 09:59:45.247000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43289,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43289"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 13:15:00,2229215,2220190,7,1,אלקטרונית,7,מפורסם,"הצעת חוק למניעת חרם חברתי בבתי ספר, התשפ""ד-2024",NULL,0,2025-03-13 10:12:07.907000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43292,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43292"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 13:37:00,2229215,2219199,8,1,אלקטרונית,7,מפורסם,"הצעת חוק לתיקון פקודת המשטרה (הסדרת הפעלת מכת""זית ותיעוד חזותי של ההפעלה), התשפ""ד-2024",NULL,0,2025-03-13 10:13:43.947000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43291,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43291"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 13:38:00,2229215,2196986,9,1,אלקטרונית,7,מפורסם,"הצעת חוק לתיקון פקודת המשטרה (תיעוד חזותי של השימוש במכת""זית), התשפ""ג-2022",NULL,0,2025-03-13 10:14:57.507000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43290,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43290"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 13:39:00,2229215,2209053,10,1,אלקטרונית,7,מפורסם,"הצעת חוק לתיקון פקודת המשטרה (תיעוד חזותי של השימוש באמצעים לפיזור הפגנות), התשפ""ג-2023",NULL,0,2025-03-13 10:16:33.497000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43293,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43293"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 13:40:00,2229215,2209538,11,1,אלקטרונית,7,מפורסם,"הצעת חוק לתיקון פקודת המשטרה (תיעוד חזותי של השימוש באמצעים לפיזור הפגנות), התשפ""ד-2023",NULL,0,2025-03-13 10:17:13.023000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43294,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43294"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 13:49:00,2229215,2209707,12,1,אלקטרונית,7,מפורסם,"הצעת חוק מיסוי מקרקעין (שבח ורכישה) (תיקון - שווי רכישה), התשפ""ה-2024",NULL,0,2025-03-13 10:20:03.370000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43295,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43295"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 13:50:00,2229215,2227371,13,1,אלקטרונית,7,מפורסם,"הצעת חוק מיסוי מקרקעין (שבח ורכישה) (תיקון - שווי רכישה), התשפ""ה-2025",NULL,0,2025-03-13 10:21:14.517000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43297,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43297"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 14:16:00,2229215,2207390,14,1,אלקטרונית,7,מפורסם,"הצעת חוק לתיקון פקודת העיריות (גמול השתתפות בישיבות והחזר הוצאות לחברי מועצה), התשפ""ג-2023",NULL,0,2025-03-13 10:27:36.390000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43296,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43296"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 14:17:00,2229215,2208152,15,1,אלקטרונית,7,מפורסם,"הצעת חוק הרשויות המקומיות (גמול השתתפות בישיבות והחזר הוצאות לחברי מועצה), התשפ""ג-2023",NULL,0,2025-03-13 10:28:24.027000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43298,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43298"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 14:34:00,2229215,2223948,16,1,אלקטרונית,7,מפורסם,"הצעת חוק משק החשמל (תיקון - טעינת רכב חשמלי באמצעות יישומון תשלום אחוד), התשפ""ה-2025",NULL,0,2025-03-13 11:06:12.087000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43300,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43300"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 14:35:00,2229215,2226689,17,1,אלקטרונית,7,מפורסם,"הצעת חוק משק החשמל (תיקון - טעינת רכב חשמלי באמצעות יישומון תשלום אחוד), התשפ""ה-2025",NULL,0,2025-03-13 11:06:57.933000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43299,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43299"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 14:36:00,2229215,2227682,18,1,אלקטרונית,7,מפורסם,"הצעת חוק משק החשמל (תיקון - טעינת רכב חשמלי באמצעות יישומון תשלום אחוד), התשפ""ה-2025",NULL,0,2025-03-13 11:08:12.517000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43301,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43301"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 15:02:00,2229215,2228431,19,1,אלקטרונית,7,מפורסם,"הצעת חוק להנחלת מורשתו של הרבי מלובביץ' ושל שושלת תנועת חב""ד, התשפ""ה-2025",NULL,0,2025-03-13 11:09:03.410000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43302,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43302"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 15:29:00,2229215,2207085,20,1,אלקטרונית,7,מפורסם,"הצעת חוק בתי המשפט (תיקון - תקופת צינון למינוי שופט שכיהן כפרקליט), התשפ""ג- 2023",NULL,0,2025-03-13 11:09:34.687000,13,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת להכנה לקריאה ראשונה,24,לדחות את ההצעה
43303,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43303"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 15:51:00,2229215,2225107,21,1,אלקטרונית,7,מפורסם,"הצעת חוק סדר הדין הפלילי (תיקון - הגבלת משך זמן החקירה המשטרתית וטיפול התביעה בתיק החקירה עד להגשת כתב אישום), התשפ""ה-2024",NULL,0,2025-03-13 11:10:00.430000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43304,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43304"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 16:12:00,2229215,2226673,22,1,אלקטרונית,7,מפורסם,הצעת חוק-יסוד: הכנסת (תיקון - התניית הצבעה בשירות צבאי או לאומי),NULL,0,2025-03-13 11:10:33.930000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43305,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43305"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 16:35:00,2229215,2224126,23,1,אלקטרונית,7,מפורסם,"הצעת חוק השתתפות המדינה בעלות שכר הלימוד במעון יום למשרתי מילואים, התשפ""ה-2024",NULL,0,2025-03-13 11:11:05.320000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43306,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43306"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 17:17:00,2229215,2229642,24,1,אלקטרונית,7,מפורסם,"הצעה רגילה לסדר היום בנושא: ""כהונת שר ביטחון לאומי ברבע משרה בזמן גל טרור גואה""",NULL,0,2025-03-13 11:11:42.490000,17,להעביר את הנושא לדיון בוועדה,24,לדחות את ההצעה
43307,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43307"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 17:31:00,2229215,2229730,25,1,אלקטרונית,7,מפורסם,"הצעה רגילה לסדר היום בנושא: ""חלוקת הכספים הקואליציוניים בתקציב 2025 והשלכותיה""",NULL,0,2025-03-13 11:12:08.737000,19,לכלול את הנושא בסדר-היום של הכנסת,24,לדחות את ההצעה
43308,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43308"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 17:47:00,2229215,2229750,26,1,אלקטרונית,7,מפורסם,"הצעה דחופה לסדר היום בנושא: ""התאמת פעילות המרב""ד: הפרדת סמכויות לשיפור השירות והיעילות""",NULL,0,2025-03-13 11:12:33.697000,17,להעביר את הנושא לדיון בוועדה,24,לדחות את ההצעה
43309,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43309"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 18:15:00,2229215,2229763,27,1,אלקטרונית,7,מפורסם,"הצעה דחופה לסדר היום בנושא: ""המחיר הכלכלי של מגפת ההשמנה בישראל והשפעתה על ילדים ובני נוער""",NULL,0,2025-03-13 11:14:08.450000,17,להעביר את הנושא לדיון בוועדה,24,לדחות את ההצעה
43310,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43310"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 18:35:00,2229215,2229761,28,1,אלקטרונית,7,מפורסם,"הצעה דחופה לסדר היום בנושא: ""חשד להגשת נתונים דמוגרפיים מסולפים ע""י רשויות מקומיות למנהל התכנון""",NULL,0,2025-03-13 11:16:29.947000,17,להעביר את הנושא לדיון בוועדה,24,לדחות את ההצעה
43317,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43317"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:01:00,2229215,2198097,29,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 4 ,0,2025-03-13 11:17:06.720000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43316,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43316"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:01:00,2229215,2198097,30,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 9 ,0,2025-03-13 11:20:11.573000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43315,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43315"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:02:00,2229215,2198097,31,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",סעיף 1,0,2025-03-13 11:20:51.260000,6,לקבל בקריאה שנייה,24,לדחות את ההצעה
43314,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43314"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:03:00,2229215,2198097,32,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 13,0,2025-03-13 11:21:16.973000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43313,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43313"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:03:00,2229215,2198097,33,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 15,0,2025-03-13 11:21:53.243000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43312,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43312"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:04:00,2229215,2198097,34,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 17,0,2025-03-13 11:30:44.470000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43311,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43311"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:04:00,2229215,2198097,35,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 24,0,2025-03-13 11:31:10.780000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43325,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43325"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:05:00,2229215,2198097,36,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",סעיף 2,0,2025-03-13 11:35:32.377000,6,לקבל בקריאה שנייה,24,לדחות את ההצעה
43324,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43324"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:05:00,2229215,2198097,37,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 27 ,0,2025-03-13 11:36:02.737000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43323,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43323"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:06:00,2229215,2198097,38,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",סעיפים 3–4,0,2025-03-13 11:36:30.987000,6,לקבל בקריאה שנייה,24,לדחות את ההצעה
43322,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43322"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:07:00,2229215,2198097,39,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 36 ,0,2025-03-13 11:36:58.323000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43321,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43321"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:07:00,2229215,2198097,40,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",סעיפים 5–6,0,2025-03-13 11:37:20.287000,6,לקבל בקריאה שנייה,24,לדחות את ההצעה
43320,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43320"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:08:00,2229215,2198097,41,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 43,0,2025-03-13 11:37:47.430000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43319,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43319"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:08:00,2229215,2198097,42,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",סעיפים 7–8,0,2025-03-13 11:38:10.817000,6,לקבל בקריאה שנייה,24,לדחות את ההצעה
43318,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43318"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:09:00,2229215,2198097,43,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 48,0,2025-03-13 11:38:35.790000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43333,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43333"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:10:00,2229215,2198097,44,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 54,0,2025-03-13 11:39:17.693000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43332,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43332"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:10:00,2229215,2198097,45,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",סעיף 9,0,2025-03-13 11:39:44.597000,6,לקבל בקריאה שנייה,24,לדחות את ההצעה
43331,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43331"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:11:00,2229215,2198097,46,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 58,0,2025-03-13 12:06:00.653000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43330,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43330"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:11:00,2229215,2198097,47,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 66 ,0,2025-03-13 12:06:26.257000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43329,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43329"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:12:00,2229215,2198097,48,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",סעיפים 10–13,0,2025-03-13 12:06:53.517000,6,לקבל בקריאה שנייה,24,לדחות את ההצעה
43328,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43328"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:12:00,2229215,2198097,49,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 73,0,2025-03-13 12:07:18.267000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43327,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43327"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:13:00,2229215,2198097,50,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 74,0,2025-03-13 12:07:44.087000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43326,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43326"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:14:00,2229215,2198097,51,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",סעיפים 14–21,0,2025-03-13 12:08:12.197000,6,לקבל בקריאה שנייה,24,לדחות את ההצעה
43337,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43337"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:15:00,2229215,2198097,52,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 93,0,2025-03-13 12:08:37.130000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43336,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43336"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:16:00,2229215,2198097,53,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",סעיף 22,0,2025-03-13 12:09:03.187000,6,לקבל בקריאה שנייה,24,לדחות את ההצעה
43335,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43335"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:16:00,2229215,2198097,54,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",הסתייגות 96 ,0,2025-03-13 12:09:29.227000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
43334,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43334"", ""לאתר"" )",2025-03-12 00:00:00,2025-03-12 20:17:00,2229215,2198097,55,1,אלקטרונית,7,מפורסם,"הצעת חוק להסדרת מגורים בשטחי מרעה, התשפ""ה–2025",NULL,0,2025-03-13 12:10:06.940000,8,לקבל את הצעת החוק בקריאה שלישית,24,לדחות את ההצעה
43356,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43356"", ""לאתר"" )",2025-03-17 00:00:00,2025-03-17 00:00:00,2229520,2229926,1,2,שמית,7,מפורסם,הצעה להביע אי אמון בממשלה מטעם סיעת יש עתיד בנושא: ״ממשלה כושלת שמעדיפה לממן משתמטים על חשבון לוחמי המילואים״,ההצעה לא התקבלה מאחר שלא קיבלה את הרוב הדרוש,0,2025-03-18 09:03:52.377000,16,להביע אי-אמון בממשלה,24,לדחות את ההצעה
43357,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43357"", ""לאתר"" )",2025-03-17 00:00:00,2025-03-17 00:00:00,2229520,2229958,1,2,שמית,7,מפורסם,"הצעה להביע אי אמון בממשלה מטעם סיעות המחנה הממלכתי, ישראל ביתנו והעבודה בנושא: ""השבת 59 החטופים הנותרים משבי חמאס ברצועת עזה""",ההצעה לא התקבלה מאחר שלא קיבלה את הרוב הדרוש,0,2025-03-18 09:12:18.127000,16,להביע אי-אמון בממשלה,24,לדחות את ההצעה
43360,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43360"", ""לאתר"" )",2025-03-17 00:00:00,2025-03-17 00:00:00,2229520,2229935,1,2,שמית,7,מפורסם,"הצעה להביע אי אמון בממשלה מטעם סיעות רע""מ וחד""ש-תע""ל בנושא: ""ממשלת ישראל ממשיכה להפלות את החברה הערבית בתקציבים""",,0,2025-03-18 09:45:22.530000,16,להביע אי-אמון בממשלה,24,לדחות את ההצעה
43386,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43386"", ""לאתר"" )",2025-03-19 00:00:00,2025-03-19 11:00:00,2229522,2230030,22,1,אלקטרונית,7,מפורסם,"הצעה רגילה לסדר היום בנושא: ""כוונת ראש הממשלה לפטר את ראש השב""כ רונן בר""",NULL,0,2025-05-05 10:15:55.520000,19,לכלול את הנושא בסדר-היום של הכנסת,24,לדחות את ההצעה
43365,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43365"", ""לאתר"" )",2025-03-19 00:00:00,2025-03-19 11:25:00,2229522,2226166,1,1,אלקטרונית,7,מפורסם,"הצעת חוק התוכנית הכלכלית (תיקוני חקיקה ליישום המדיניות הכלכלית לשנות התקציב 2017 ו-2018) (תיקון - הארכת הוראת המעבר), התשפ""ה-2025",NULL,0,2025-03-20 13:48:48.107000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
43366,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=43366"", ""לאתר"" )",2025-03-19 00:00:00,2025-03-19 11:38:00,2229522,2225729,2,1,אלקטרונית,7,מפורסם,"הצעת חוק יום בריאות הלב, התשפ""ה-2025",NULL,0,2025-03-20 13:49:26.650000,12,להעביר את הצעת החוק לוועדה להכנה לקריאה ראשונה,24,לדחות את ההצעה
